popularity,duration,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,label
57.0,208.50009,0.0,201.39828,-5.74,135.837,0.176,4,1.0,7,0.663,1,0.685,0.482,0.562,0.0318,0.251,0.0,0.273,0.342,208500,1
51.0,187.26675,2.92571,182.36372,-5.651,104.096,0.276,3,0.55,6,0.366,1,0.545,0.52,0.797,0.0327,0.228,0.0,0.223,0.358,187267,0
81.0,178.15382,0.07424,178.15384,-6.959,129.895,0.382,4,1.0,0,0.019,0,0.22,0.781,0.594,0.0485,0.013600000000000001,0.0,0.162,0.06280000000000001,178154,1
56.0,177.501,0.0,173.78395,-4.661,121.034,0.722,4,0.89,10,0.512,1,0.485,0.757,0.8130000000000001,0.0438,0.0459,0.0,0.0741,0.668,177501,0
58.0,172.98381,0.22014000000000003,169.83655,-9.727,76.065,0.853,4,0.971,11,0.0,1,0.15,0.6900000000000001,0.537,0.225,0.0724,0.0,0.327,0.854,172984,1
72.0,146.59773,0.0,143.17424,-7.94,125.953,0.857,4,1.0,9,0.08,1,0.254,0.975,0.482,0.246,0.0071600000000000006,0.0,0.0596,0.737,146598,1
58.0,191.83066,0.19025,187.803,-6.775,179.975,0.301,3,1.0,1,0.266,1,0.41500000000000004,0.417,0.498,0.07100000000000001,0.546,0.0,0.158,0.507,191831,1
68.0,216.12,0.09832,205.20055,-8.149,205.874,0.147,4,0.645,0,0.527,0,0.7020000000000001,0.617,0.467,0.0654,0.431,0.0,0.107,0.799,216120,1
48.0,230.29669,0.0,226.9054,-5.963,125.042,0.9570000000000001,4,1.0,8,0.0,0,0.0,0.972,0.635,0.117,0.00168,4.45e-06,0.116,0.5700000000000001,230297,0
59.0,219.745,0.0,213.79773,-4.523,113.997,0.9530000000000001,4,1.0,5,0.037,1,0.169,0.752,0.788,0.0438,0.02,0.0159,0.659,0.776,219745,1
56.0,246.6096,0.0,239.1133,-5.559,145.191,0.482,4,0.531,1,0.439,0,0.463,0.524,0.6990000000000001,0.046200000000000005,0.303,0.0,0.769,0.7030000000000001,246610,0
71.0,155.21455,6.9834,151.9688,-6.236,144.991,0.879,4,1.0,7,0.077,1,0.267,0.622,0.758,0.046900000000000004,0.00031499999999999996,0.0034400000000000003,0.127,0.23700000000000002,155215,1
71.0,209.57483,0.46989000000000003,203.94667,-3.815,130.036,0.875,4,1.0,0,0.20500000000000002,1,0.364,0.724,0.904,0.0872,0.0419,4.79e-06,0.163,0.728,209575,1
54.0,204.48,0.0,200.38821,-3.955,173.582,0.024,4,1.0,4,0.123,1,0.305,0.537,0.59,0.41300000000000003,0.466,4.37e-06,0.27,0.669,204480,0
65.0,162.22913,0.0,150.20988,-3.691,169.947,0.46900000000000003,4,1.0,4,0.322,0,0.429,0.8130000000000001,0.549,0.09910000000000001,0.124,0.000708,0.09870000000000001,0.646,162229,1
69.0,215.89107,0.18449000000000002,210.25089,-3.815,93.029,0.166,4,1.0,7,0.5720000000000001,1,0.687,0.795,0.655,0.0422,0.076,1.7599999999999999e-06,0.296,0.744,215891,1
69.0,184.81332,0.18526,177.71391,-5.205,77.008,0.39,4,1.0,7,0.326,0,0.483,0.733,0.743,0.0893,0.247,0.0,0.30000000000000004,0.353,184813,1
60.0,208.06667,0.0,199.58131,-7.647,109.898,0.578,3,0.875,0,0.329,1,0.494,0.548,0.547,0.026000000000000002,0.07100000000000001,7.64e-05,0.331,0.51,208067,1
61.0,198.18608,0.17347,194.89668,-7.181,123.073,0.658,4,1.0,2,0.6960000000000001,1,0.712,0.754,0.5670000000000001,0.058300000000000005,0.0267,0.0,0.358,0.513,198186,1
71.0,175.63956,0.11034000000000001,169.52888,-4.087,140.993,0.8150000000000001,4,1.0,9,0.5710000000000001,0,0.404,0.762,0.788,0.17400000000000002,0.272,0.0,0.114,0.672,175640,1
54.0,126.44,0.07556,120.65088,-3.829,132.987,0.5640000000000001,4,1.0,8,0.265,1,0.317,0.9570000000000001,0.737,0.0857,0.0743,0.000107,0.0639,0.874,126440,0
48.0,179.0215,2.47873,169.20961,-8.376,67.862,0.0,3,0.995,2,0.751,0,0.6930000000000001,0.675,0.467,0.113,0.185,0.000303,0.138,0.779,179022,0
0.0,129.24226,0.0,119.90204,-16.423,97.783,0.251,1,0.468,1,0.426,1,0.41400000000000003,0.456,0.371,0.243,0.00267,0.0027400000000000002,0.214,0.322,129242,0
54.0,90.30531,0.0,83.36544,-7.732,100.987,0.494,4,1.0,10,0.0,1,0.0,0.886,0.595,0.101,0.0247,0.0013200000000000002,0.0476,0.393,90305,0
58.0,175.33333,0.0,166.12717,-8.017,89.908,0.34700000000000003,4,1.0,5,0.712,1,0.453,0.894,0.468,0.113,0.058300000000000005,0.0,0.0956,0.704,175333,1
47.0,186.68907,0.0,177.325,-5.712,144.03,0.522,4,1.0,5,0.597,1,0.486,0.754,0.638,0.08170000000000001,0.241,0.0,0.0907,0.323,186689,0
43.0,165.86281,0.0,152.18358,-5.379,174.022,0.03,4,1.0,11,0.646,1,0.658,0.6930000000000001,0.809,0.07,0.0881,0.0,0.06860000000000001,0.68,165863,0
36.0,296.04572,8.41143,257.09134,-9.302,130.054,0.833,4,1.0,6,0.7010000000000001,1,0.64,0.808,0.68,0.364,0.0367,9e-06,0.0804,0.56,296046,0
57.0,186.08159,0.23224000000000003,180.9415,-4.062,159.869,0.19,4,0.9390000000000001,8,0.293,0,0.302,0.651,0.856,0.0563,0.0873,0.0,0.194,0.919,186082,1
55.0,170.57333,0.08766,170.57333,-5.2620000000000005,136.227,0.454,4,0.485,8,0.313,0,0.356,0.40700000000000003,0.632,0.0604,0.605,0.0,0.307,0.186,170573,0
37.0,228.37152,0.0,224.18286,-11.731,160.081,0.047,4,1.0,9,0.655,0,0.6000000000000001,0.485,0.503,0.43,0.202,0.000265,0.116,0.178,228372,0
44.0,225.48,0.0,216.11392,-7.16,95.098,0.08600000000000001,4,1.0,9,0.706,0,0.533,0.606,0.663,0.34600000000000003,0.375,0.0,0.11,0.424,225480,0
41.0,200.71655,0.24376000000000003,195.8371,-6.682,92.892,0.485,4,1.0,6,0.648,0,0.809,0.47500000000000003,0.849,0.043500000000000004,0.0541,0.229,0.122,0.638,200717,0
55.0,208.02348,0.16372,199.0937,-3.093,147.938,0.549,4,1.0,1,0.27,1,0.371,0.47100000000000003,0.932,0.0993,5.68e-06,0.505,0.113,0.767,208023,0
62.0,180.96,0.48757000000000006,173.76073,-6.123,141.953,0.275,4,0.737,6,0.369,0,0.54,0.647,0.494,0.032600000000000004,0.838,0.0,0.123,0.335,180960,1
53.0,165.5454,0.15088000000000001,160.54277,-6.861,110.03,0.793,4,0.8270000000000001,6,0.506,1,0.5720000000000001,0.5680000000000001,0.809,0.062400000000000004,0.133,0.0,0.796,0.364,165545,0
59.0,186.10667,2.07819,178.92717,-4.601,89.129,0.0,4,0.603,7,0.6950000000000001,1,0.812,0.44,0.669,0.0483,0.73,0.0,0.213,0.515,186107,1
68.0,201.54668,3.70939,195.87193,-4.568,91.832,0.425,4,0.927,2,0.23,0,0.339,0.663,0.762,0.17400000000000002,0.5710000000000001,7.84e-06,0.161,0.662,201547,1
54.0,168.0,0.0,162.19138,-11.749,99.025,0.225,4,1.0,1,0.789,0,0.727,0.402,0.315,0.048400000000000006,0.845,0.00034399999999999996,0.159,0.165,168000,0
37.0,215.59879,0.21478000000000003,207.74893,-5.414,127.018,0.929,4,0.774,9,0.35100000000000003,0,0.353,0.721,0.846,0.0345,0.13,3.4200000000000005e-05,0.326,0.807,215599,0
65.0,192.62666,0.0,178.1609,-5.178,144.068,0.543,4,0.934,0,0.355,1,0.46900000000000003,0.481,0.854,0.0358,0.0102,0.0,0.161,0.63,192627,1
57.0,140.0,0.26104,134.03719,-11.811,98.059,0.311,4,0.34600000000000003,2,0.594,1,0.716,0.424,0.371,0.055,0.554,0.0,0.14100000000000001,0.36,140000,1
52.0,186.1605,0.0,172.48363,-7.201,88.922,0.613,4,0.992,11,0.554,1,0.579,0.524,0.635,0.0345,0.446,4.589999999999999e-06,0.128,0.439,186161,0
48.0,214.36,0.13914,206.4254,-7.628,83.475,0.0,4,1.0,2,0.716,0,0.645,0.598,0.687,0.0362,0.29,1.2100000000000001e-05,0.154,0.425,214360,0
43.0,163.01334,0.0,149.78032,-9.338,106.002,0.969,4,0.982,1,0.419,1,0.443,0.8250000000000001,0.683,0.09230000000000001,0.0162,2.2000000000000003e-05,0.0582,0.494,163013,0
45.0,180.74998,0.0,177.18567,-5.884,160.031,0.194,3,0.169,11,0.47100000000000003,1,0.678,0.5640000000000001,0.642,0.043000000000000003,0.13,0.0,0.122,0.28700000000000003,180750,0
43.0,208.13751,2.11882,195.79646,-5.913,119.974,0.741,4,1.0,11,0.434,0,0.518,0.779,0.65,0.09140000000000001,0.34400000000000003,0.129,0.368,0.319,208138,0
38.0,151.57896,0.0,133.9211,-7.596,113.931,0.8270000000000001,4,1.0,9,0.354,0,0.41600000000000004,0.776,0.68,0.0779,0.381,0.0,0.11900000000000001,0.874,151579,0
66.0,234.37497,0.0,230.2781,-4.196,128.055,0.804,4,1.0,7,0.215,0,0.426,0.586,0.9560000000000001,0.0505,0.101,0.0020900000000000003,0.092,0.47500000000000003,234375,1
62.0,196.92223,0.0,183.6176,-10.295,95.018,0.245,4,0.9380000000000001,0,0.309,1,0.431,0.552,0.605,0.264,0.008830000000000001,0.0,0.377,0.165,196922,1
40.0,168.51067,0.0,162.05788,-4.7940000000000005,94.033,0.759,4,1.0,5,0.183,0,0.334,0.6900000000000001,0.846,0.14300000000000002,0.031900000000000005,0.0,0.145,0.6930000000000001,168511,0
47.0,167.50363,0.0,162.66159,-4.508,119.825,0.684,4,1.0,0,0.669,1,0.655,0.442,0.804,0.0756,0.156,0.0,0.279,0.494,167504,0
24.0,213.87196,0.0,209.11891,-6.2620000000000005,117.005,0.833,4,1.0,1,0.582,0,0.771,0.92,0.387,0.0666,0.269,0.008990000000000001,0.10300000000000001,0.511,213872,0
55.0,179.03224,0.0,169.5579,-4.371,124.076,0.592,4,1.0,3,0.177,1,0.384,0.721,0.768,0.0685,0.21,0.00843,0.262,0.468,179032,0
60.0,261.54666,0.20907,254.63583,-3.563,139.995,0.8310000000000001,4,0.9,3,0.465,1,0.483,0.502,0.977,0.058100000000000006,0.0012100000000000001,0.0,0.129,0.388,261547,1
50.0,204.48354,0.24376000000000003,193.55574,-7.918,177.986,0.093,4,1.0,2,0.553,1,0.581,0.585,0.358,0.0369,0.6910000000000001,2.6400000000000005e-05,0.116,0.532,204484,0
66.0,255.21777,0.29696,250.22984,-4.056,131.895,0.661,4,0.977,10,0.14100000000000001,1,0.16,0.41000000000000003,0.9420000000000001,0.0604,8.820000000000002e-05,0.11,0.09190000000000001,0.437,255218,1
48.0,285.8428,0.0,263.51166,-4.823,106.097,0.8220000000000001,4,0.85,3,1.0,1,0.796,0.403,0.732,0.036500000000000005,8.850000000000001e-05,0.0285,0.307,0.529,285843,0
71.0,138.4526,0.0,131.1405,-4.18,123.979,0.77,4,1.0,8,0.543,1,0.47500000000000003,0.745,0.862,0.116,0.335,0.000623,0.10200000000000001,0.738,138453,1
62.0,196.0,0.0,191.16408,-7.426,180.024,0.341,4,1.0,5,0.776,1,0.767,0.553,0.782,0.0367,0.17500000000000002,0.862,0.153,0.629,196000,1
66.0,196.68639,0.0,191.48335,-6.424,84.5,0.289,4,0.993,1,0.41400000000000003,1,0.443,0.897,0.502,0.185,0.0256,0.0,0.10200000000000001,0.751,196686,1
50.0,162.72821,0.0,160.10739,-4.393,105.032,0.735,4,1.0,0,0.514,1,0.503,0.86,0.68,0.292,0.00254,0.0,0.427,0.677,162728,0
52.0,284.4441,0.0,278.02414,-5.437,173.972,0.506,1,0.279,9,0.40800000000000003,1,0.459,0.654,0.804,0.0505,0.0043100000000000005,0.635,0.20400000000000001,0.20800000000000002,284444,0
53.0,198.48032,0.0639,194.35683,-3.674,92.94,0.681,4,1.0,11,0.8300000000000001,0,0.73,0.483,0.851,0.0693,0.00632,0.000277,0.14100000000000001,0.202,198480,0
60.0,334.75452,0.32907000000000003,329.9962,-5.84,121.999,0.804,4,0.889,3,0.439,0,0.443,0.547,0.8220000000000001,0.0318,0.012100000000000001,0.164,0.164,0.109,334755,1
58.0,305.05115,4.96907,297.2967,-7.102,121.725,0.584,4,0.801,4,0.254,1,0.389,0.484,0.74,0.0388,0.213,0.162,0.088,0.0391,305051,1
73.0,114.58,0.0,111.60091,-9.307,79.993,0.116,4,0.838,2,0.55,1,0.367,0.841,0.532,0.278,0.00864,2.48e-06,0.268,0.319,114580,1
71.0,192.0,0.0,183.53052,-5.317,125.035,0.869,4,1.0,8,0.17400000000000002,0,0.228,0.6930000000000001,0.729,0.0477,0.0159,0.217,0.145,0.40800000000000003,192000,1
77.0,176.49193,0.11029000000000001,169.94104,-5.077,123.983,0.8240000000000001,4,1.0,1,0.525,1,0.495,0.639,0.769,0.0383,0.000701,0.742,0.0553,0.177,176492,1
68.0,187.08044,0.0,180.84862,-5.399,96.952,0.515,4,1.0,5,0.0,0,0.0,0.73,0.5660000000000001,0.050300000000000004,0.0315,0.0,0.191,0.497,187080,1
46.0,193.4761,0.0,190.92609,-4.876,106.091,0.452,4,0.884,3,0.452,1,0.539,0.627,0.682,0.029300000000000003,0.704,0.0,0.21,0.5680000000000001,193476,0
54.0,135.0,0.0,130.06657,-0.868,79.997,0.459,4,1.0,1,0.014,1,0.299,0.856,0.786,0.0761,0.279,7.25e-05,0.10400000000000001,0.795,135000,0
69.0,173.45537,0.0,169.198,-8.297,130.06,0.456,4,1.0,6,0.642,0,0.679,0.836,0.552,0.195,0.543,0.0,0.631,0.6980000000000001,173455,1
55.0,173.12798,2.10141,173.12798,-9.834,133.067,0.528,4,1.0,8,0.11,1,0.462,0.763,0.489,0.06670000000000001,0.547,0.0239,0.135,0.281,173128,0
60.0,126.93982,0.62109,120.57542,-2.648,95.076,0.044,4,1.0,6,0.368,1,0.421,0.715,0.91,0.041800000000000004,0.29,2.6099999999999996e-06,0.157,0.804,126940,1
52.0,155.14912,0.3483,150.70331,-8.232,131.971,0.323,4,0.988,7,0.41000000000000003,0,0.457,0.836,0.392,0.07,0.401,2.5e-05,0.09580000000000001,0.593,155149,0
54.0,151.12675,2.02014,144.60226,-3.601,131.938,0.9,4,0.967,5,0.547,0,0.529,0.676,0.834,0.0334,0.112,0.0,0.060200000000000004,0.731,151127,0
73.0,231.58667,0.0,223.40498,-9.464,70.572,0.41300000000000003,4,0.881,10,0.554,0,0.652,0.674,0.52,0.146,0.187,2.48e-06,0.259,0.40700000000000003,231587,1
68.0,142.3151,0.0,135.77287,-4.303,118.35,0.003,4,1.0,5,0.794,1,0.734,0.597,0.6890000000000001,0.446,0.467,0.0,0.562,0.644,142315,1
62.0,191.14223,0.31687000000000004,187.32118,-7.539,174.068,0.272,4,0.621,8,0.084,1,0.302,0.747,0.451,0.301,0.435,0.005030000000000001,0.314,0.339,191142,1
49.0,185.2054,8.2605,181.71938,-5.353,123.954,0.14300000000000002,4,1.0,8,0.365,1,0.458,0.6930000000000001,0.615,0.0727,0.0132,1.1699999999999998e-06,0.124,0.395,185205,0
54.0,193.91751,0.31315000000000004,185.49261,-2.335,97.049,0.307,4,1.0,2,0.427,1,0.5670000000000001,0.552,0.74,0.124,0.074,0.0,0.113,0.601,193918,0
67.0,128.47057,0.0,122.15438,-0.517,84.981,0.036000000000000004,4,1.0,8,0.093,1,0.367,0.84,0.856,0.365,0.302,0.0,0.501,0.862,128471,1
59.0,166.87148,0.0,158.52263,-5.638,142.099,0.846,4,1.0,2,0.737,1,0.636,0.754,0.794,0.198,0.0563,0.0,0.114,0.853,166871,1
45.0,228.3296,0.12766000000000002,220.0439,-6.777,92.027,0.40900000000000003,4,1.0,5,0.509,1,0.332,0.671,0.8290000000000001,0.040400000000000005,0.0228,1.43e-05,0.231,0.674,228330,0
63.0,194.37357,0.06376000000000001,180.86023,-5.429,80.967,0.898,4,1.0,5,0.433,0,0.485,0.609,0.746,0.0814,0.018500000000000003,0.0,0.306,0.629,194374,1
66.0,161.25333,0.14535,157.29778,-3.68,112.005,0.9400000000000001,4,0.979,4,0.6880000000000001,0,0.524,0.642,0.8230000000000001,0.061200000000000004,0.000281,0.0021100000000000003,0.216,0.8260000000000001,161253,1
54.0,187.00417,0.31905,177.2205,-3.811,101.938,0.22,4,1.0,1,0.35100000000000003,0,0.48,0.852,0.684,0.0752,0.281,0.000516,0.17300000000000001,0.464,187004,0
43.0,194.82355,0.0,186.5317,-6.025,79.164,0.369,1,0.53,9,0.683,0,0.644,0.613,0.619,0.333,0.655,0.0,0.10400000000000001,0.791,194824,0
38.0,205.76,2.24073,197.33478,-7.464,97.922,0.9500000000000001,4,1.0,5,0.529,0,0.497,0.903,0.6880000000000001,0.135,0.0422,7.83e-06,0.0917,0.359,205760,0
74.0,148.7151,0.06431,135.12273,-14.297,77.685,0.297,4,0.797,9,0.53,0,0.555,0.67,0.424,0.292,0.333,0.0,0.112,0.743,148715,1
49.0,158.63057,0.33093,155.48082,-5.712,85.029,0.15,4,1.0,6,0.47200000000000003,1,0.636,0.785,0.686,0.28200000000000003,0.154,0.0,0.129,0.429,158631,0
55.0,142.08,0.0,131.1463,-5.924,125.012,0.149,4,1.0,0,0.554,1,0.664,0.849,0.532,0.0468,0.242,4.5e-06,0.12,0.644,142080,0
53.0,205.7143,0.6559200000000001,194.96635,-7.325,117.454,0.082,5,0.795,4,0.518,0,0.47000000000000003,0.5710000000000001,0.577,0.113,0.201,0.0,0.11,0.289,205714,0
64.0,229.41374,0.0,215.17351,-8.91,112.976,0.536,4,1.0,1,0.672,1,0.649,0.8190000000000001,0.5690000000000001,0.129,0.11900000000000001,0.0,0.0659,0.799,229414,1
33.0,175.28163,0.23791,171.97859,-8.03,72.187,0.114,3,0.97,0,0.498,1,0.611,0.499,0.454,0.0726,0.559,0.0,0.797,0.41500000000000004,175282,0
59.0,151.53175,0.26880000000000004,147.52798,-6.64,93.963,0.066,4,1.0,5,0.5740000000000001,0,0.554,0.581,0.844,0.059500000000000004,0.0855,0.0,0.224,0.546,151532,1
58.0,205.10667,0.18553000000000003,201.82785,-8.406,131.976,0.7000000000000001,4,0.995,6,0.38,0,0.31,0.755,0.769,0.122,0.398,0.58,0.117,0.759,205107,1
51.0,182.5,0.0,178.93297,-6.14,117.016,1.0,4,1.0,10,0.059000000000000004,0,0.28500000000000003,0.865,0.645,0.0459,0.525,0.421,0.0874,0.881,182500,0
34.0,153.80898,0.0,146.44826,-6.215,128.034,0.266,4,1.0,8,0.20400000000000001,1,0.43,0.589,0.653,0.31,0.672,2.9400000000000003e-05,0.41200000000000003,0.623,153809,0
52.0,120.0,0.0,117.79483,-5.789,121.485,0.837,4,0.962,0,0.34700000000000003,1,0.422,0.739,0.7000000000000001,0.313,0.11900000000000001,1.3700000000000003e-05,0.113,0.672,120000,0
55.0,198.79665,0.3307,193.33514,-5.585,118.992,0.924,4,1.0,5,0.311,0,0.437,0.888,0.853,0.0575,0.35000000000000003,0.0244,0.07390000000000001,0.628,198797,0
50.0,175.02911,0.0,167.88608,-7.209,162.857,0.269,4,1.0,6,0.259,0,0.343,0.5730000000000001,0.515,0.364,0.524,0.0,0.391,0.599,175029,0
60.0,247.93388,0.0,245.22014,-2.971,120.971,0.9580000000000001,4,1.0,1,0.084,1,0.305,0.8280000000000001,0.921,0.14300000000000002,0.226,0.0021300000000000004,0.126,0.678,247934,1
51.0,184.26776,0.0,177.354,-4.367,127.993,0.866,4,0.767,3,0.0,1,0.128,0.708,0.738,0.0318,0.0374,1.94e-05,0.162,0.626,184268,0
33.0,202.13551,0.0,202.13551,-2.6870000000000003,113.972,0.752,4,1.0,1,0.585,1,0.843,0.6900000000000001,0.883,0.28600000000000003,0.421,0.0,0.594,0.731,202136,0
39.0,165.0,0.7664900000000001,162.20299,-9.509,96.311,0.406,4,1.0,0,0.492,1,0.5740000000000001,0.52,0.291,0.0781,0.728,0.0,0.192,0.594,165000,0
40.0,236.76299,3.4946,232.28082,-6.087,115.741,0.53,4,1.0,7,0.6910000000000001,0,0.681,0.655,0.68,0.0507,0.554,0.000534,0.0961,0.467,236763,0
54.0,196.46693,0.08707000000000001,194.2117,-5.695,172.125,0.602,4,1.0,9,0.711,0,0.341,0.648,0.863,0.14200000000000002,0.47100000000000003,0.0,0.735,0.882,196467,0
58.0,183.74532,0.0,172.73904,-6.221,114.451,0.673,4,1.0,0,0.338,1,0.481,0.639,0.8150000000000001,0.223,0.189,0.0,0.0736,0.622,183745,1
40.0,165.0,0.0,162.25523,-3.76,132.44,0.186,5,1.0,7,0.744,0,0.657,0.553,0.778,0.337,0.401,0.0,0.138,0.5680000000000001,165000,0
55.0,172.03955,0.0,164.23474,-6.6850000000000005,144.841,0.397,4,0.672,4,0.605,0,0.526,0.733,0.506,0.0453,0.0495,0.0,0.129,0.193,172040,0
48.0,74.24,0.0,68.98068,-7.401,109.9,0.811,4,1.0,1,0.49,0,0.658,0.747,0.549,0.307,0.794,0.0183,0.20800000000000002,0.8180000000000001,74240,0
69.0,220.5259,0.09279000000000001,214.9181,-6.704,196.054,0.09,4,0.9430000000000001,7,0.625,1,0.642,0.75,0.539,0.215,0.164,0.022600000000000002,0.06330000000000001,0.809,220526,1
46.0,243.26666,0.37814000000000003,223.6546,-6.65,162.896,0.133,4,0.8210000000000001,4,0.458,0,0.373,0.497,0.685,0.095,0.317,0.0,0.1,0.402,243267,0
61.0,205.42943,0.08086,195.3669,-6.298,118.837,0.876,4,0.259,1,0.278,0,0.439,0.602,0.79,0.21,0.0799,6.58e-06,0.146,0.73,205429,1
46.0,216.10063,0.09256,212.52063,-6.786,99.981,0.23500000000000001,4,0.98,5,0.217,1,0.07,0.747,0.798,0.0425,0.137,0.00317,0.0603,0.405,216101,0
44.0,212.0,0.49918000000000007,199.72644,-9.576,82.089,0.309,4,1.0,5,0.268,0,0.306,0.75,0.654,0.129,0.429,0.00351,0.155,0.793,212000,0
35.0,143.88254,0.0,138.73341,-4.61,95.526,0.686,4,1.0,5,0.626,0,0.628,0.759,0.678,0.539,0.402,0.0,0.132,0.32,143883,0
57.0,201.14285,0.0,195.721,-5.781,104.981,0.857,4,1.0,1,0.07100000000000001,1,0.214,0.75,0.8270000000000001,0.081,0.027700000000000002,0.000176,0.127,0.251,201143,1
43.0,117.08,0.6212700000000001,110.82304,-5.718,120.751,0.631,4,1.0,11,0.872,1,0.726,0.714,0.715,0.422,0.10300000000000001,0.0,0.107,0.892,117080,0
36.0,198.54544,0.0,189.86957,-9.896,110.012,0.761,4,1.0,10,0.187,0,0.252,0.8180000000000001,0.5720000000000001,0.06670000000000001,0.28600000000000003,0.129,0.084,0.536,198545,0
38.0,187.66667,0.0,183.3854,-5.542,107.999,0.34700000000000003,4,1.0,6,0.936,1,0.809,0.8140000000000001,0.663,0.032100000000000004,0.0487,1.9600000000000002e-05,0.078,0.9490000000000001,187667,0
38.0,249.83183,0.0,235.46776,-6.577,122.032,0.896,4,1.0,2,0.543,1,0.605,0.749,0.6960000000000001,0.0485,0.0119,0.000557,0.168,0.398,249832,0
60.0,206.84,4.91683,200.51591,-11.528,117.014,0.85,4,1.0,11,0.541,0,0.614,0.883,0.466,0.0487,0.0383,0.0333,0.28400000000000003,0.558,206840,1
67.0,191.97601,0.34249,188.21515,-6.198,96.001,0.553,4,1.0,6,0.461,1,0.549,0.771,0.705,0.218,0.47900000000000004,0.0031400000000000004,0.115,0.78,191976,1
36.0,189.77959,0.6211800000000001,187.65205,-7.118,102.0,0.555,4,1.0,4,0.359,0,0.418,0.871,0.5640000000000001,0.279,0.298,0.00167,0.10300000000000001,0.6990000000000001,189780,0
67.0,181.42667,6.09524,181.42667,-11.028,73.868,0.147,4,0.976,9,0.5630000000000001,1,0.453,0.401,0.538,0.0308,0.00859,0.006670000000000001,0.855,0.17500000000000002,181427,1
66.0,234.88,0.42898000000000003,228.34503,-8.902,105.995,0.739,4,1.0,1,0.368,0,0.515,0.686,0.556,0.188,0.548,1.36e-06,0.108,0.28700000000000003,234880,1
63.0,261.03937,0.0,254.0205,-14.668,125.953,0.155,4,0.882,0,0.6890000000000001,0,0.99,0.552,0.34900000000000003,0.20500000000000002,0.842,0.000143,0.09670000000000001,0.485,261039,1
78.0,188.16,0.18104,184.97015,-6.435,86.011,0.168,4,0.781,1,0.612,1,0.594,0.5760000000000001,0.467,0.030500000000000003,0.257,0.0,0.13,0.234,188160,1
72.0,158.05066,0.0,158.05066,-6.895,120.027,0.904,4,1.0,2,0.524,1,0.425,0.971,0.677,0.092,0.0476,2.2200000000000004e-05,0.112,0.58,158051,1
60.0,199.08644,0.29968,194.51357,-5.293,149.651,0.043000000000000003,4,1.0,6,0.642,1,0.652,0.718,0.55,0.486,0.763,0.0,0.08610000000000001,0.56,199086,1
66.0,237.64395,0.12766000000000002,228.78621,-4.695,144.021,0.736,4,0.9460000000000001,10,0.431,1,0.34500000000000003,0.598,0.787,0.0548,0.0175,0.0,0.0887,0.298,237644,1
67.0,169.5,0.12789,167.12563,-2.169,149.931,0.49,4,1.0,7,0.097,1,0.43,0.623,0.889,0.0367,0.09390000000000001,0.0,0.358,0.466,169500,1
66.0,199.94576,0.20331000000000002,191.50076,-7.095,116.218,0.024,5,0.9560000000000001,5,0.0,0,0.0,0.51,0.304,0.0422,0.897,2.25e-06,0.197,0.23800000000000002,199946,1
27.0,165.25061,0.0,149.94865,-6.848,154.089,0.312,4,0.875,4,0.302,1,0.367,0.541,0.872,0.0614,0.058,2.95e-06,0.257,0.619,165251,0
78.0,191.32948,0.28467000000000003,184.84825,-5.337,124.962,0.798,4,1.0,1,0.171,0,0.406,0.645,0.786,0.055400000000000005,0.034300000000000004,3.57e-06,0.139,0.597,191329,1
57.0,164.5658,0.0,164.56581,-5.511,139.994,0.753,4,1.0,0,0.126,1,0.334,0.621,0.763,0.0684,0.0286,0.0,0.529,0.45,164566,1
55.0,162.03755,0.0,162.03755,-1.252,110.806,0.094,5,0.9480000000000001,11,0.281,0,0.44,0.656,0.741,0.0868,0.134,0.0,0.41600000000000004,0.28400000000000003,162038,0
44.0,194.03406,0.0,191.4137,-6.0,114.809,0.08700000000000001,4,0.486,7,0.462,1,0.555,0.448,0.58,0.0572,0.249,0.0,0.317,0.442,194034,0
44.0,183.95428,0.08063000000000001,172.4372,-9.249,94.028,0.27,4,1.0,1,0.743,0,0.75,0.744,0.551,0.267,0.281,0.0,0.0975,0.274,183954,0
69.0,222.16808,0.11651000000000002,222.16808,-9.125,90.991,0.614,4,1.0,8,0.10400000000000001,1,0.485,0.664,0.45,0.166,0.20400000000000001,4.45e-06,0.171,0.254,222168,1
68.0,168.83333,0.21492000000000003,159.83456,-1.218,179.969,0.406,4,1.0,11,0.489,1,0.506,0.51,0.898,0.0772,0.029400000000000003,3.1400000000000004e-05,0.255,0.483,168833,1
54.0,208.5913,0.25542000000000004,203.5229,-6.101,111.014,0.728,4,0.992,7,0.281,1,0.47900000000000004,0.96,0.626,0.0422,0.198,3.2e-06,0.686,0.89,208591,0
47.0,110.75959,0.0,105.76109,-9.512,117.027,0.9560000000000001,4,1.0,1,0.313,1,0.361,0.884,0.614,0.0955,0.336,0.55,0.124,0.682,110760,0
33.0,312.51083,0.19896000000000003,295.2127,-16.136,74.35,0.167,4,0.873,4,0.611,0,0.559,0.354,0.169,0.031900000000000005,0.851,0.9390000000000001,0.0439,0.06770000000000001,312511,0
