danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
0.653,0.927,0.028900000000000002,0.0352,4.47e-05,0.0966,0.894
0.646,0.749,0.033600000000000005,0.229,0.0,0.14,0.836
0.861,0.674,0.295,0.226,0.0,0.163,0.81
0.501,0.54,0.031400000000000004,0.588,0.0,0.313,0.449
0.627,0.6970000000000001,0.031,0.0908,1.3900000000000002e-05,0.0748,0.398
0.802,0.558,0.353,0.0221,1.1299999999999998e-06,0.554,0.461
0.738,0.641,0.0609,0.232,0.036500000000000005,0.0526,0.6960000000000001
0.677,0.714,0.159,0.613,0.0,0.182,0.583
0.684,0.624,0.34700000000000003,0.23900000000000002,0.0,0.112,0.708
0.722,0.59,0.043500000000000004,0.0264,0.0,0.07930000000000001,0.368
0.891,0.62,0.157,0.176,1.5899999999999998e-06,0.10300000000000001,0.535
0.665,0.724,0.247,0.125,0.0,0.07010000000000001,0.639
0.66,0.683,0.0529,0.0057,5.76e-06,0.122,0.761
0.468,0.68,0.0419,0.0843,0.0,0.0937,0.377
0.844,0.539,0.167,0.627,0.0,0.14,0.746
0.605,0.786,0.0379,0.0027600000000000003,0.0,0.34700000000000003,0.512
0.578,0.981,0.0512,0.22,0.753,0.304,0.203
0.629,0.8150000000000001,0.0683,0.016,0.000153,0.23600000000000002,0.185
0.5700000000000001,0.993,0.0408,0.0122,0.392,0.23600000000000002,0.17500000000000002
0.64,0.91,0.040100000000000004,0.00585,0.879,0.34600000000000003,0.038200000000000005
0.804,0.609,0.06330000000000001,0.68,0.00253,0.261,0.713
0.314,0.621,0.0478,0.704,0.0,0.0704,0.406
0.529,0.897,0.0726,0.221,0.0,0.039900000000000005,0.885
0.605,0.685,0.121,0.321,0.0,0.0911,0.358
0.544,0.911,0.0422,0.00014099999999999998,8.89e-06,0.333,0.558
0.752,0.639,0.17300000000000001,0.34500000000000003,0.00493,0.169,0.0758
0.445,0.337,0.0281,0.41200000000000003,6.3399999999999994e-06,0.126,0.381
0.652,0.764,0.0502,0.0862,0.049300000000000004,0.10300000000000001,0.734
0.318,0.58,0.0291,0.00928,1.07e-06,0.10400000000000001,0.182
0.623,0.764,0.0792,0.17500000000000002,0.0,0.185,0.47600000000000003
0.8230000000000001,0.838,0.09230000000000001,0.034,0.0,0.042,0.71
0.9500000000000001,0.5740000000000001,0.251,0.09730000000000001,0.000274,0.0801,0.656
0.748,0.47200000000000003,0.0557,0.08220000000000001,0.0,0.052500000000000005,0.605
0.762,0.728,0.091,0.0873,0.0,0.0891,0.5670000000000001
0.456,0.744,0.165,0.243,2.29e-06,0.08030000000000001,0.526
0.523,0.455,0.049600000000000005,0.135,0.0,0.12,0.393
0.718,0.6950000000000001,0.0378,0.217,0.0,0.396,0.837
0.725,0.308,0.039,0.604,0.0,0.121,0.154
0.861,0.8320000000000001,0.045700000000000005,0.0119,0.0,0.0461,0.917
0.778,0.8140000000000001,0.185,0.592,5.660000000000001e-05,0.244,0.541
0.593,0.552,0.028,0.18,1.7100000000000002e-05,0.11,0.39
0.757,0.721,0.06910000000000001,0.0019600000000000004,0.0,0.647,0.364
0.614,0.466,0.08600000000000001,0.0308,2.5800000000000004e-05,0.0809,0.753
0.592,0.863,0.363,0.0693,0.0,0.0835,0.716
0.765,0.719,0.299,0.0132,0.0,0.116,0.782
0.458,0.445,0.125,0.031900000000000005,0.0,0.135,0.08120000000000001
0.6950000000000001,0.5720000000000001,0.0349,0.312,3.9800000000000005e-05,0.124,0.272
0.839,0.737,0.051500000000000004,0.0137,0.0,0.06470000000000001,0.496
0.63,0.781,0.040600000000000004,0.152,0.000247,0.289,0.188
0.763,0.648,0.0472,0.209,9.43e-05,0.167,0.47600000000000003
0.541,0.418,0.0729,0.14100000000000001,0.007980000000000001,0.158,0.124
0.501,0.628,0.027200000000000002,0.00451,0.0,0.394,0.404
0.843,0.713,0.08510000000000001,0.027600000000000003,0.76,0.0961,0.298
0.876,0.75,0.0568,0.383,1.1899999999999998e-06,0.09630000000000001,0.978
0.63,0.596,0.0328,0.106,0.01,0.0983,0.275
0.758,0.65,0.09960000000000001,0.28500000000000003,0.0006079999999999999,0.23800000000000002,0.363
0.589,0.853,0.058100000000000006,0.371,0.0,0.137,0.792
0.507,0.241,0.0269,0.882,2.9300000000000004e-05,0.148,0.183
0.854,0.629,0.157,0.10400000000000001,0.0,0.0971,0.786
0.601,0.653,0.0376,0.05,2.32e-06,0.08510000000000001,0.19
0.8230000000000001,0.923,0.158,0.127,0.0,0.057100000000000005,0.629
0.53,0.8200000000000001,0.0438,0.154,2.71e-06,0.14,0.355
0.893,0.537,0.299,0.311,0.0,0.0877,0.381
0.639,0.724,0.0664,0.452,0.0,0.159,0.522
0.687,0.56,0.0364,0.133,7.45e-06,0.146,0.32
0.837,0.615,0.0762,0.37,1.2900000000000002e-05,0.09140000000000001,0.858
0.542,0.41200000000000003,0.041100000000000005,0.042100000000000005,2.0299999999999996e-06,0.0884,0.28400000000000003
0.8230000000000001,0.493,0.135,0.0703,0.0,0.0883,0.5690000000000001
0.595,0.656,0.247,0.148,0.0,0.47000000000000003,0.41600000000000004
0.377,0.396,0.0728,0.624,0.0415,0.07100000000000001,0.14400000000000002
0.638,0.642,0.041100000000000005,0.525,0.155,0.111,0.53
0.42,0.885,0.0712,0.055,0.000187,0.113,0.757
0.708,0.554,0.031100000000000003,0.403,0.042800000000000005,0.126,0.5640000000000001
0.6930000000000001,0.656,0.392,0.08650000000000001,0.0,0.73,0.802
0.6890000000000001,0.897,0.0436,0.0007400000000000001,0.0017000000000000001,0.224,0.33
0.876,0.765,0.269,0.11900000000000001,5.2e-06,0.0826,0.729
0.465,0.7000000000000001,0.0378,0.021400000000000002,0.0,0.112,0.23500000000000001
0.676,0.896,0.0425,0.0414,6.41e-06,0.0519,0.316
0.589,0.7010000000000001,0.463,0.541,0.0,0.111,0.493
0.71,0.23800000000000002,0.0345,0.8260000000000001,0.0,0.146,0.437
0.359,0.46900000000000003,0.032600000000000004,0.745,0.0,0.101,0.259
0.401,0.183,0.028200000000000003,0.926,0.0,0.196,0.234
0.225,0.41100000000000003,0.0351,0.554,0.0315,0.228,0.343
0.8240000000000001,0.8190000000000001,0.0786,0.125,2.4500000000000003e-05,0.137,0.616
0.758,0.809,0.056600000000000004,0.0219,0.0,0.161,0.962
0.706,0.914,0.061500000000000006,0.19,0.0,0.0886,0.299
0.658,0.747,0.0971,0.138,0.0,0.129,0.326
0.395,0.28800000000000003,0.0345,0.656,0.0,0.116,0.189
0.651,0.638,0.042,0.09620000000000001,0.0,0.111,0.17
0.811,0.496,0.529,0.23800000000000002,0.0,0.182,0.676
0.718,0.648,0.0649,0.00014199999999999998,0.0,0.09720000000000001,0.0944
0.6950000000000001,0.752,0.0281,0.0891,0.0,0.227,0.633
0.864,0.658,0.154,0.20400000000000001,0.0006259999999999999,0.105,0.865
0.873,0.59,0.197,0.353,0.0,0.09770000000000001,0.523
0.6890000000000001,0.592,0.06380000000000001,0.0239,0.0,0.389,0.332
0.727,0.657,0.0456,0.046700000000000005,0.0,0.193,0.423
0.378,0.538,0.158,0.247,0.0,0.0945,0.23500000000000001
0.741,0.395,0.054400000000000004,0.0117,0.0,0.601,0.593
0.6980000000000001,0.799,0.049800000000000004,0.109,0.0,0.0942,0.5710000000000001
0.5750000000000001,0.838,0.0454,0.00017199999999999998,0.000103,0.458,0.215
0.842,0.504,0.0603,0.105,0.0,0.114,0.726
0.763,0.8270000000000001,0.244,0.023200000000000002,0.0,0.266,0.71
0.849,0.682,0.123,0.019700000000000002,0.00143,0.09960000000000001,0.928
0.784,0.543,0.317,0.0361,0.0,0.151,0.552
0.755,0.502,0.263,0.044,1.7399999999999999e-06,0.126,0.34900000000000003
0.531,0.8310000000000001,0.09140000000000001,0.128,0.0,0.34,0.278
0.552,0.721,0.0323,0.163,0.000183,0.08080000000000001,0.325
0.434,0.931,0.388,0.0663,0.0,0.122,0.664
0.5710000000000001,0.6910000000000001,0.216,0.271,0.0,0.297,0.5
0.682,0.38,0.111,0.5650000000000001,0.0,0.101,0.878
0.74,0.5700000000000001,0.0884,0.342,0.0323,0.225,0.442
0.6940000000000001,0.739,0.0368,0.548,0.292,0.353,0.917
0.717,0.855,0.094,0.0148,0.0,0.0887,0.86
0.47200000000000003,0.642,0.048400000000000006,0.201,0.0,0.09720000000000001,0.37
0.596,0.864,0.04,0.0858,0.0,0.158,0.833
0.612,0.9390000000000001,0.07150000000000001,0.013300000000000001,0.0,0.455,0.526
0.842,0.683,0.316,0.09970000000000001,0.0,0.08700000000000001,0.528
0.732,0.708,0.059300000000000005,0.0167,0.0,0.0528,0.883
0.784,0.715,0.318,0.434,0.0,0.11800000000000001,0.746
0.768,0.519,0.07390000000000001,0.402,0.0,0.183,0.452
0.422,0.25,0.0351,0.441,0.0,0.35000000000000003,0.246
0.763,0.805,0.395,0.0228,0.000154,0.0776,0.402
0.798,0.8130000000000001,0.0794,0.187,0.0017100000000000001,0.686,0.535
0.753,0.72,0.09870000000000001,0.383,0.0,0.055400000000000005,0.84
0.79,0.766,0.111,0.324,0.0,0.08320000000000001,0.8250000000000001
0.769,0.764,0.181,0.137,0.0,0.088,0.846
0.8290000000000001,0.81,0.14400000000000002,0.0424,0.0,0.0748,0.707
0.742,0.527,0.07690000000000001,0.327,0.0,0.25,0.638
0.453,0.33,0.031400000000000004,0.8,0.0,0.0981,0.17
0.66,0.421,0.0341,0.713,0.0,0.08650000000000001,0.274
0.433,0.802,0.243,0.00636,0.0238,0.117,0.229
0.742,0.464,0.0318,0.425,0.0,0.28400000000000003,0.281
0.661,0.336,0.203,0.878,2.51e-05,0.07980000000000001,0.494
0.848,0.526,0.145,0.193,2.84e-06,0.194,0.894
0.745,0.757,0.0459,0.068,1.5199999999999998e-06,0.334,0.558
0.646,0.785,0.0417,0.085,3.430000000000001e-05,0.10400000000000001,0.185
0.634,0.744,0.16,0.007770000000000001,2.3e-05,0.303,0.224
0.432,0.27,0.0347,0.866,0.0,0.105,0.341
0.794,0.839,0.057600000000000005,0.034800000000000005,0.0367,0.0787,0.516
0.562,0.609,0.279,0.0461,0.0,0.131,0.38
0.328,0.863,0.0671,0.000403,0.0,0.117,0.23600000000000002
0.6970000000000001,0.752,0.0558,0.0318,0.000392,0.134,0.34900000000000003
0.509,0.457,0.0381,0.398,0.0,0.10400000000000001,0.521
0.502,0.765,0.34600000000000003,0.023700000000000002,0.0,0.211,0.707
0.607,0.927,0.07880000000000001,0.105,0.0,0.155,0.626
0.648,0.92,0.109,0.00651,0.0,0.28700000000000003,0.794
0.861,0.423,0.35100000000000003,0.503,0.0,0.124,0.39
0.633,0.788,0.127,0.0111,1.6e-06,0.0582,0.41200000000000003
0.519,0.765,0.323,0.151,0.0,0.112,0.337
0.882,0.662,0.242,0.012400000000000001,0.0,0.106,0.5700000000000001
0.491,0.873,0.0623,0.0012900000000000001,5.52e-05,0.255,0.526
0.528,0.5640000000000001,0.0444,0.389,9.32e-06,0.10200000000000001,0.433
0.5640000000000001,0.848,0.0716,0.10200000000000001,0.0,0.112,0.433
0.342,0.47000000000000003,0.0386,0.615,0.0,0.241,0.319
0.39,0.776,0.032100000000000004,0.01,2.4500000000000003e-06,0.293,0.669
0.558,0.5640000000000001,0.0609,0.148,0.000308,0.0679,0.0392
0.849,0.669,0.0966,0.043300000000000005,3.7199999999999995e-06,0.0727,0.607
0.619,0.653,0.0688,0.17,8.71e-06,0.0862,0.46900000000000003
0.675,0.6990000000000001,0.0296,0.00248,0.0006039999999999999,0.114,0.43
0.5760000000000001,0.802,0.0714,0.132,0.0,0.248,0.51
0.758,0.41300000000000003,0.046400000000000004,0.321,0.0,0.117,0.599
0.768,0.72,0.23,0.139,0.0,0.201,0.49
0.809,0.6990000000000001,0.151,0.425,0.0,0.157,0.724
0.7020000000000001,0.745,0.186,0.0911,1.16e-06,0.186,0.488
0.66,0.81,0.058,0.022,1.4e-06,0.08370000000000001,0.59
0.665,0.8280000000000001,0.0606,0.131,0.0,0.0818,0.6900000000000001
0.743,0.389,0.128,0.608,1.6499999999999999e-06,0.272,0.706
0.6910000000000001,0.6950000000000001,0.0367,0.0592,0.0,0.06470000000000001,0.514
0.5700000000000001,0.47300000000000003,0.06770000000000001,0.512,2.14e-06,0.1,0.632
0.778,0.6950000000000001,0.0913,0.17500000000000002,0.0,0.15,0.47200000000000003
0.616,0.68,0.164,0.126,0.0,0.0893,0.496
0.861,0.675,0.117,0.242,0.0,0.0838,0.734
0.769,0.718,0.061900000000000004,0.0656,0.0,0.265,0.757
0.784,0.539,0.274,0.0818,0.0,0.106,0.5760000000000001
0.629,0.43,0.0324,0.85,1.5700000000000002e-05,0.117,0.451
0.747,0.837,0.0623,0.20700000000000002,0.004090000000000001,0.082,0.561
0.523,0.7020000000000001,0.046200000000000005,0.0039700000000000004,0.0325,0.063,0.494
0.728,0.447,0.177,0.645,0.000134,0.225,0.212
0.92,0.537,0.269,0.009810000000000001,0.0,0.10400000000000001,0.451
0.601,0.537,0.115,0.0339,0.0,0.137,0.228
0.615,0.802,0.28300000000000003,0.0463,0.0,0.151,0.763
0.643,0.427,0.17500000000000002,0.0206,0.0,0.181,0.0804
0.264,0.28200000000000003,0.0368,0.934,4.43e-05,0.0495,0.352
0.598,0.34800000000000003,0.0575,0.912,7.31e-05,0.09570000000000001,0.47900000000000004
0.846,0.546,0.224,0.223,3.93e-06,0.0823,0.655
0.612,0.884,0.0459,0.0051600000000000005,0.0,0.09970000000000001,0.626
0.487,0.53,0.0371,0.133,0.0,0.09230000000000001,0.297
0.377,0.895,0.0476,0.000408,0.000647,0.607,0.449
0.506,0.88,0.0965,0.0115,0.0,0.0719,0.361
0.54,0.729,0.155,0.10300000000000001,0.0,0.312,0.23
0.582,0.889,0.049100000000000005,0.021,0.0,0.687,0.438
0.746,0.886,0.0455,0.0506,0.0018200000000000002,0.484,0.189
0.609,0.506,0.0292,0.0204,0.0,0.10200000000000001,0.364
0.803,0.607,0.216,0.138,0.000388,0.202,0.786
0.715,0.611,0.0519,0.176,0.0,0.0949,0.776
0.749,0.678,0.0367,0.0787,2.92e-05,0.0776,0.507
0.9410000000000001,0.626,0.369,0.033,0.0,0.0995,0.41300000000000003
0.5,0.638,0.0756,0.66,0.0,0.366,0.6980000000000001
0.644,0.615,0.46900000000000003,0.631,0.0,0.165,0.681
0.706,0.552,0.0833,0.23500000000000001,0.0,0.14400000000000002,0.835
0.728,0.458,0.481,0.203,0.0,0.133,0.281
0.779,0.763,0.34,0.035,1.6499999999999999e-06,0.112,0.869
0.528,0.309,0.0329,0.924,2.1e-06,0.28200000000000003,0.307
0.54,0.793,0.0492,0.07440000000000001,0.0,0.354,0.4
0.48,0.274,0.0317,0.771,0.0,0.114,0.332
0.671,0.194,0.0641,0.716,0.0009400000000000001,0.0994,0.281
0.562,0.29,0.028900000000000002,0.599,0.0,0.116,0.20700000000000002
0.47400000000000003,0.336,0.108,0.907,2.71e-05,0.121,0.458
0.583,0.444,0.0456,0.593,0.0,0.353,0.167
0.495,0.976,0.0792,0.00233,0.0,0.0668,0.603
0.657,0.47900000000000004,0.326,0.833,0.0,0.135,0.352
0.764,0.6970000000000001,0.33,0.06570000000000001,0.0,0.109,0.682
0.538,0.802,0.0412,0.00109,0.0,0.0993,0.735
0.501,0.633,0.0466,0.0035800000000000003,0.0,0.35100000000000003,0.463
0.642,0.387,0.0613,0.401,6.11e-06,0.11,0.585
0.43,0.262,0.0315,0.78,0.0,0.111,0.244
0.882,0.785,0.10200000000000001,0.012100000000000001,0.0,0.0849,0.178
0.662,0.686,0.332,0.251,5.59e-06,0.34900000000000003,0.678
0.597,0.587,0.137,0.062200000000000005,0.0,0.214,0.0753
0.851,0.466,0.0551,0.6890000000000001,1.48e-06,0.0932,0.5740000000000001
0.483,0.436,0.038900000000000004,0.663,0.0005859999999999999,0.10300000000000001,0.241
0.502,0.46900000000000003,0.0284,0.733,0.598,0.125,0.47300000000000003
0.51,0.609,0.0941,0.0228,0.0,0.442,0.323
0.535,0.388,0.155,0.507,0.0,0.11,0.41200000000000003
0.638,0.736,0.0335,0.025500000000000002,0.0,0.14200000000000002,0.404
0.8250000000000001,0.878,0.186,0.128,8.94e-05,0.09630000000000001,0.847
0.774,0.583,0.169,0.422,1.55e-05,0.145,0.323
0.917,0.598,0.079,0.406,0.000581,0.096,0.527
0.839,0.742,0.114,0.198,0.0013700000000000001,0.25,0.442
0.8210000000000001,0.505,0.0872,0.399,0.0,0.113,0.739
0.40900000000000003,0.503,0.0424,0.442,0.0,0.0867,0.193
0.6880000000000001,0.724,0.047900000000000005,0.00108,0.0,0.319,0.763
0.721,0.661,0.0334,0.11,0.0,0.241,0.738
0.586,0.74,0.404,0.555,0.0,0.11,0.6970000000000001
0.662,0.834,0.0405,0.51,0.0,0.06770000000000001,0.751
0.799,0.668,0.0472,0.31,7.900000000000001e-05,0.159,0.839
0.802,0.846,0.20700000000000002,0.233,1.9200000000000003e-05,0.114,0.26
0.793,0.765,0.312,0.0756,2.93e-06,0.0889,0.725
0.41500000000000004,0.453,0.059500000000000004,0.592,2.2200000000000004e-05,0.131,0.305
0.531,0.353,0.0597,0.624,0.0,0.28300000000000003,0.37
0.75,0.912,0.176,0.0354,0.000377,0.766,0.612
0.778,0.66,0.0592,0.156,0.0,0.137,0.747
0.879,0.5660000000000001,0.057800000000000004,0.47000000000000003,7.93e-05,0.0965,0.657
0.916,0.552,0.0546,0.34400000000000003,0.000722,0.056600000000000004,0.34900000000000003
0.754,0.841,0.135,0.113,0.0,0.466,0.541
0.484,0.962,0.256,0.137,0.0,0.17400000000000002,0.766
0.488,0.623,0.0317,0.000713,0.0,0.131,0.171
0.677,0.801,0.0601,0.0524,9.33e-06,0.0955,0.736
0.795,0.643,0.125,0.362,2.57e-06,0.11800000000000001,0.623
0.75,0.769,0.203,0.0743,0.0,0.375,0.554
0.8260000000000001,0.603,0.0737,0.047400000000000005,0.0,0.08310000000000001,0.681
0.79,0.725,0.418,0.008440000000000001,0.0,0.138,0.264
0.8220000000000001,0.627,0.126,0.14300000000000002,0.0,0.146,0.5
0.788,0.66,0.0297,0.322,0.00018,0.0762,0.84
0.713,0.781,0.0766,0.157,4.35e-05,0.277,0.441
0.872,0.6960000000000001,0.268,0.0918,0.0,0.164,0.758
0.365,0.626,0.0374,0.648,6.06e-06,0.115,0.249
0.598,0.662,0.048,0.00301,0.000167,0.08120000000000001,0.531
0.757,0.683,0.183,0.00103,0.00653,0.455,0.585
0.5730000000000001,0.81,0.404,0.18,0.0,0.41400000000000003,0.278
0.391,0.715,0.0495,0.167,0.0,0.183,0.47300000000000003
0.915,0.645,0.343,0.0478,0.0,0.139,0.593
0.8,0.541,0.0375,0.0252,0.0,0.146,0.194
0.74,0.649,0.0601,0.17200000000000001,0.000237,0.111,0.645
0.683,0.5710000000000001,0.0286,0.0335,0.0616,0.09570000000000001,0.29
0.553,0.445,0.056400000000000006,0.373,0.0,0.0937,0.341
0.623,0.667,0.113,0.17,0.0,0.08710000000000001,0.124
0.8310000000000001,0.559,0.223,0.219,0.0,0.612,0.846
0.652,0.544,0.09190000000000001,0.613,0.0,0.34700000000000003,0.501
0.676,0.717,0.323,0.323,0.0,0.11800000000000001,0.451
0.556,0.8300000000000001,0.0678,0.0913,0.0,0.10200000000000001,0.513
0.447,0.707,0.081,0.08360000000000001,0.0,0.136,0.304
0.422,0.935,0.299,0.197,0.0,0.08510000000000001,0.616
0.872,0.77,0.538,0.0591,0.0,0.0663,0.8170000000000001
0.739,0.47000000000000003,0.0269,0.584,0.0,0.153,0.603
0.799,0.791,0.109,0.30000000000000004,0.0008900000000000001,0.10400000000000001,0.651
0.645,0.45,0.0333,0.0921,0.0,0.0889,0.379
0.493,0.903,0.258,0.023700000000000002,0.000135,0.8160000000000001,0.527
0.528,0.807,0.0548,0.0606,0.0,0.177,0.377
0.882,0.839,0.082,0.156,0.0,0.132,0.71
0.627,0.792,0.031,0.13,3.969999999999999e-06,0.0845,0.41500000000000004
0.84,0.744,0.113,0.0181,0.0,0.629,0.171
0.549,0.7000000000000001,0.0392,0.12,0.0,0.133,0.212
0.717,0.671,0.0337,0.0018000000000000002,2.54e-06,0.0921,0.6990000000000001
0.602,0.838,0.0345,0.115,0.0,0.28700000000000003,0.88
0.632,0.922,0.0794,0.005580000000000001,1.8100000000000003e-05,0.0927,0.497
0.876,0.5650000000000001,0.0333,0.16,0.0284,0.114,0.931
0.794,0.613,0.145,0.0363,0.0,0.742,0.41200000000000003
0.747,0.804,0.269,0.25,0.0,0.581,0.5660000000000001
0.483,0.802,0.055200000000000006,0.007030000000000001,0.0137,0.245,0.627
0.503,0.685,0.042300000000000004,0.042100000000000005,0.0,0.0674,0.508
0.47000000000000003,0.712,0.267,0.28,0.0,0.0623,0.305
0.638,0.46,0.047900000000000005,0.307,3.8400000000000005e-05,0.41100000000000003,0.28600000000000003
0.798,0.618,0.163,0.683,0.0,0.6950000000000001,0.874
0.764,0.751,0.0711,0.18,0.0,0.06960000000000001,0.6980000000000001
0.633,0.8290000000000001,0.049600000000000005,0.0653,0.0,0.0907,0.333
0.759,0.4,0.084,0.8140000000000001,1.1299999999999998e-06,0.253,0.357
0.802,0.719,0.0792,0.081,0.0,0.14100000000000001,0.336
0.623,0.788,0.0415,0.000247,0.271,0.0978,0.9550000000000001
0.786,0.438,0.391,0.279,0.0,0.105,0.154
0.5760000000000001,0.273,0.0359,0.909,9.630000000000001e-05,0.146,0.21
0.812,0.52,0.0541,0.0361,1.22e-06,0.0926,0.488
0.554,0.593,0.215,0.20700000000000002,0.0,0.0529,0.618
0.296,0.798,0.0379,0.0722,0.271,0.122,0.937
0.561,0.624,0.03,0.000188,8.46e-06,0.122,0.1
0.498,0.736,0.0814,0.323,0.0,0.149,0.439
0.73,0.8190000000000001,0.036500000000000005,0.0022600000000000003,3.52e-05,0.058600000000000006,0.28700000000000003
0.6920000000000001,0.431,0.0335,0.305,1.3900000000000002e-05,0.132,0.327
0.6940000000000001,0.9410000000000001,0.202,0.191,0.0,0.246,0.714
0.852,0.747,0.169,0.031100000000000003,0.0,0.0789,0.898
0.728,0.539,0.216,0.361,0.000179,0.165,0.764
0.711,0.616,0.39,0.109,0.0,0.128,0.674
0.609,0.14100000000000001,0.039400000000000004,0.927,0.000104,0.09230000000000001,0.107
0.663,0.502,0.17300000000000001,0.0253,0.0,0.335,0.341
0.586,0.931,0.0453,0.017,0.0,0.049800000000000004,0.47200000000000003
0.9390000000000001,0.798,0.2,0.0296,0.0,0.105,0.9480000000000001
0.862,0.8280000000000001,0.0487,0.0349,1.9500000000000003e-05,0.0521,0.878
0.422,0.514,0.037200000000000004,0.312,0.00159,0.131,0.397
0.793,0.745,0.057100000000000005,0.182,0.00018899999999999999,0.293,0.716
0.624,0.64,0.0806,0.0529,2.8e-05,0.11900000000000001,0.592
0.713,0.772,0.0313,0.157,0.0,0.153,0.523
0.657,0.435,0.0275,0.378,4e-05,0.111,0.669
0.47500000000000003,0.9440000000000001,0.396,0.035300000000000005,0.0,0.66,0.441
0.604,0.366,0.028200000000000003,0.578,0.0,0.133,0.13
0.52,0.983,0.0859,0.000971,0.016,0.419,0.329
0.541,0.903,0.0901,0.0054600000000000004,0.0,0.20500000000000002,0.767
0.687,0.788,0.0352,0.012100000000000001,0.0,0.358,0.669
0.8160000000000001,0.496,0.13,0.209,0.0,0.11,0.704
0.554,0.38,0.031400000000000004,0.526,0.0,0.213,0.28400000000000003
0.758,0.796,0.0369,0.116,0.0,0.0658,0.887
0.781,0.793,0.28800000000000003,0.0036100000000000004,0.0,0.234,0.598
0.6960000000000001,0.919,0.137,0.116,0.0,0.197,0.8190000000000001
0.712,0.652,0.0347,0.30000000000000004,0.0,0.125,0.483
0.599,0.324,0.0397,0.683,0.0,0.0918,0.665
0.521,0.371,0.197,0.164,0.0021200000000000004,0.11,0.131
0.544,0.8290000000000001,0.040400000000000005,0.107,0.0,0.317,0.8150000000000001
0.772,0.844,0.145,0.027200000000000002,4.47e-05,0.133,0.5660000000000001
0.8230000000000001,0.684,0.219,0.25,0.0,0.106,0.618
0.56,0.6930000000000001,0.0317,0.138,0.0,0.267,0.36
0.488,0.622,0.027800000000000002,0.10200000000000001,0.0,0.148,0.241
0.302,0.583,0.0397,0.252,0.0,0.199,0.281
0.659,0.914,0.0497,0.004200000000000001,2.5800000000000004e-05,0.077,0.79
0.629,0.726,0.0396,0.00159,0.0,0.293,0.379
0.543,0.48,0.030100000000000002,0.794,0.0,0.11900000000000001,0.391
0.5720000000000001,0.6910000000000001,0.031400000000000004,0.163,0.0,0.14,0.36
0.56,0.183,0.03,0.967,0.20800000000000002,0.108,0.213
0.682,0.892,0.0391,0.153,0.00914,0.11900000000000001,0.776
0.686,0.674,0.0613,0.134,0.0,0.20500000000000002,0.734
0.595,0.34,0.0279,0.895,0.0,0.112,0.448
0.636,0.864,0.049100000000000005,0.031400000000000004,0.0,0.10200000000000001,0.892
0.604,0.0458,0.0762,0.973,0.0,0.09630000000000001,0.617
0.54,0.327,0.0332,0.8290000000000001,0.0,0.0947,0.336
0.528,0.908,0.0913,0.0485,0.000581,0.23900000000000002,0.296
0.651,0.796,0.061500000000000006,0.0267,1.14e-06,0.28200000000000003,0.451
0.486,0.425,0.0371,0.727,0.0,0.222,0.124
0.864,0.385,0.0454,0.10200000000000001,0.0539,0.14300000000000002,0.665
0.78,0.465,0.062200000000000005,0.582,0.0,0.10400000000000001,0.772
0.468,0.675,0.036500000000000005,0.0099,0.00102,0.224,0.47900000000000004
0.398,0.28600000000000003,0.033,0.616,0.000146,0.0912,0.0666
0.502,0.86,0.0346,0.0199,0.0007869999999999999,0.0902,0.623
0.843,0.335,0.10200000000000001,0.539,0.373,0.147,0.40800000000000003
0.468,0.42,0.0356,0.582,0.708,0.114,0.234
0.672,0.334,0.0789,0.874,0.0,0.08990000000000001,0.432
0.586,0.547,0.108,0.14300000000000002,0.0,0.152,0.617
0.839,0.751,0.09240000000000001,0.177,0.0,0.067,0.525
0.437,0.902,0.037200000000000004,0.0374,0.0,0.089,0.5640000000000001
0.444,0.729,0.0281,0.0069500000000000004,1.8e-06,0.0703,0.388
0.847,0.405,0.584,0.232,5.37e-06,0.0944,0.588
0.555,0.803,0.139,0.105,0.008830000000000001,0.264,0.201
0.725,0.63,0.0538,0.305,0.0,0.431,0.379
0.723,0.619,0.0454,0.216,0.000158,0.09240000000000001,0.203
0.46,0.76,0.131,0.12,0.0,0.261,0.642
0.539,0.40700000000000003,0.030100000000000002,0.0596,0.0,0.0999,0.254
0.6960000000000001,0.40900000000000003,0.23500000000000001,0.354,0.0,0.132,0.09620000000000001
0.618,0.457,0.0352,0.594,4.860000000000001e-05,0.136,0.447
0.6990000000000001,0.643,0.032,0.494,2.47e-06,0.0814,0.243
0.792,0.723,0.117,0.0229,0.0,0.40700000000000003,0.925
0.459,0.584,0.031200000000000002,0.0148,0.0,0.0726,0.322
0.704,0.585,0.292,0.17,0.00023099999999999998,0.114,0.7010000000000001
0.663,0.786,0.035300000000000005,0.212,1.96e-06,0.09570000000000001,0.319
0.444,0.301,0.0334,0.886,0.0,0.183,0.35000000000000003
0.6920000000000001,0.858,0.041800000000000004,0.0679,0.0,0.0944,0.278
0.549,0.501,0.10300000000000001,0.332,0.0,0.242,0.767
0.5650000000000001,0.387,0.0318,0.5690000000000001,1.2499999999999999e-06,0.319,0.299
0.854,0.806,0.0886,0.020900000000000002,0.054200000000000005,0.0703,0.637
0.5750000000000001,0.844,0.07200000000000001,0.0017200000000000002,0.0,0.114,0.277
0.657,0.8200000000000001,0.0324,0.0616,0.0,0.168,0.867
0.711,0.605,0.402,0.381,0.0,0.191,0.737
